Time;WT_OnShore;PV_Field
temps;WT OnShore Source MW / MWc;PV Source MW / MWc
s;MW;MW
true;true;true
1105200;0.06364513018322084;0.0
1108800;0.07521697203471553;0.0
1112400;0.055930568948891035;0.0
1116000;0.06846673095467695;0.0
1119600;0.044358727097396335;0.0
1123200;0.05303760848601736;0.0
1126800;0.10993249758919961;0.0
1130400;0.11089681774349083;0.0
1134000;0.10607521697203472;0.0
1137600;0.12825458052073288;0.0
1141200;0.14946962391513982;0.0
1144800;0.16972034715525555;0.0
1148400;0.18225650916104147;0.0
1152000;0.24397299903567984;0.0
1155600;0.26422372227579555;0.0
1159200;0.19768563162970107;0.0779423226812159
1162800;0.2073288331726133;0.18082618862042088
1166400;0.20925747348119575;0.2587685113016368
1170000;0.24397299903567984;0.32190179267342167
1173600;0.2536162005785921;0.3289166017147311
1177200;0.19286403085824494;0.2790335151987529
1180800;0.1523625843780135;0.20420888542478566
1184400;0.08871745419479267;0.09275136399064692
1188000;0.03182256509161042;0.005455962587685113
1191600;0.04339440694310511;0.0
1195200;0.007714561234329798;0.0
1198800;0.019286403085824494;0.0
1202400;0.033751205400192864;0.0
1206000;0.06750241080038573;0.0
1209600;0.15814850530376084;0.0
1213200;0.19864995178399228;0.0
1216800;0.2256509161041466;0.0
1220400;0.24493731918997108;0.0
1224000;0.26036644165863065;0.0
1227600;0.2700096432015429;0.0
1231200;0.2757955641272903;0.0
1234800;0.3076181292189007;0.0
1238400;0.29797492767598843;0.0
1242000;0.3172613307618129;0.000779423226812159
1245600;0.29893924783027964;0.06157443491816056
1249200;0.2796528447444552;0.15822291504286828
1252800;0.25843780135004824;0.254871395167576
1256400;0.25747348119575697;0.33593141075604055
1260000;0.26711668273866923;0.34918160561184725
1263600;0.24879459980713597;0.2985190958690569
1267200;0.22082931533269046;0.20576773187840997
1270800;0.218900675024108;0.08495713172252534
1274400;0.18997107039537126;0.004676539360872954
1278000;0.14175506268081003;0.0
1281600;0.09450337512054002;0.0
1285200;0.08486017357762778;0.0
1288800;0.09739633558341369;0.0
1292400;0.1128254580520733;0.0
1296000;0.1523625843780135;0.0
1299600;0.2304725168756027;0.0
1303200;0.20925747348119575;0.0
1306800;0.17936354869816779;0.0
1310400;0.14368370298939248;0.0
1314000;0.12729026036644167;0.0
1317600;0.11475409836065574;0.0
1321200;0.12343297974927676;0.0
1324800;0.11957569913211186;0.0
1328400;0.10800385728061716;0.0
1332000;0.10800385728061716;0.010911925175370226
1335600;0.14271938283510124;0.028838659392049885
1339200;0.1485053037608486;0.049103663289166016
1342800;0.19479267116682739;0.06235385814497272
1346400;0.24686595949855353;0.06157443491816056
1350000;0.2757955641272903;0.04676539360872954
1353600;0.3394406943105111;0.03975058456742011
1357200;0.32979749276759884;0.019485580670303974
1360800;0.3461909353905497;0.000779423226812159
1364400;0.33751205400192863;0.0
1368000;0.36547733847637415;0.0
1371600;0.3760848601735776;0.0
1375200;0.39729990356798456;0.0
1378800;0.36451301832208294;0.0
1382400;0.3702989392478303;0.0
1386000;0.3510125361620058;0.0
1389600;0.3394406943105111;0.0
1393200;0.40019286403085824;0.0
1396800;0.43201542912246865;0.0
1400400;0.4185149469623915;0.0
1404000;0.4223722275795564;0.0
1407600;0.4445515911282546;0.0
1411200;0.4127290260366442;0.0
1414800;0.4030858244937319;0.001558846453624318
1418400;0.3876567020250723;0.07638347622759158
1422000;0.33847637415621984;0.20265003897116135
1425600;0.3037608486017358;0.2954014029618083
1429200;0.29315332690453233;0.32969602494154326
1432800;0.29218900675024106;0.3063133281371785
1436400;0.24686595949855353;0.24395946999220577
1440000;0.17357762777242045;0.16056118472330475
1443600;0.11764705882352941;0.06780982073265783
1447200;0.08003857280617165;0.005455962587685113
1450800;0.0665380906460945;0.0
1454400;0.06075216972034716;0.0
1458000;0.04532304725168756;0.0
1461600;0.03857280617164899;0.0
1465200;0.03085824493731919;0.0
1468800;0.013500482160077145;0.0
1472400;0.007714561234329798;0.0
1476000;0.0057859209257473485;0.0
1479600;0.0057859209257473485;0.0
1483200;0.01639344262295082;0.0
1486800;0.02507232401157184;0.0
1490400;0.05303760848601736;0.0
1494000;0.07328833172613308;0.0
1497600;0.09643201542912247;0.0
1501200;0.1253616200578592;0.001558846453624318
1504800;0.1446480231436837;0.08573655494933749
1508400;0.14271938283510124;0.20031176929072486
1512000;0.15332690453230471;0.2907248636009353
1515600;0.1485053037608486;0.3078721745908028
1519200;0.15525554484088716;0.2969602494154326
1522800;0.1600771456123433;0.23694466095089634
1526400;0.1726133076181292;0.16212003117692908
1530000;0.16489874638379942;0.060795011691348405
1533600;0.15043394406943106;0.005455962587685113
1537200;0.1523625843780135;0.0
1540800;0.13789778206364514;0.0
1544400;0.12150433944069432;0.0
1548000;0.13018322082931533;0.0
1551600;0.11571841851494696;0.0
1555200;0.1128254580520733;0.0
1558800;0.10703953712632594;0.0
1562400;0.08293153326904533;0.0
1566000;0.07521697203471553;0.0
1569600;0.0626808100289296;0.0
1573200;0.055930568948891035;0.0
1576800;0.048216007714561235;0.0
1580400;0.05400192864030858;0.0
1584000;0.044358727097396335;0.0
1587600;0.04339440694310511;0.0
1591200;0.04918032786885246;0.020265003897116135
1594800;0.048216007714561235;0.06547155105222136
1598400;0.04339440694310511;0.1044427123928293
1602000;0.05110896817743491;0.11769290724863601
1605600;0.04725168756027001;0.10756040530007795
1609200;0.06460945033751206;0.0950896336710834
1612800;0.0935390549662488;0.06313328137178488
1616400;0.12246865959498554;0.03273577552611068
1620000;0.10993249758919961;0.003117692907248636
1623600;0.0935390549662488;0.0
1627200;0.12343297974927676;0.0
1630800;0.16200578592092574;0.0
1634400;0.18418514946962392;0.0
1638000;0.1909353905496625;0.0
1641600;0.1880424300867888;0.0
1645200;0.20154291224686596;0.0
1648800;0.22179363548698167;0.0
1652400;0.21215043394406943;0.0
1656000;0.2266152362584378;0.0
1659600;0.20057859209257473;0.0
1663200;0.17068466730954676;0.0
1666800;0.16972034715525555;0.0
1670400;0.16297010607521698;0.0
1674000;0.1369334619093539;0.0
1677600;0.12343297974927676;0.05689789555728761
1681200;0.11475409836065574;0.16289945440374123
1684800;0.08775313404050145;0.269680436477007
1688400;0.06171648987463838;0.33593141075604055
1692000;0.055930568948891035;0.33203429462197975
1695600;0.04532304725168756;0.2813717848791894
1699200;0.040501446480231434;0.1940763834762276
1702800;0.044358727097396335;0.08963367108339829
1706400;0.044358727097396335;0.009353078721745909
1710000;0.07714561234329798;0.0
1713600;0.08871745419479267;0.0
1717200;0.09257473481195758;0.0
1720800;0.07135969141755062;0.0
1724400;0.06750241080038573;0.0
1728000;0.09064609450337512;0.0
1731600;0.09450337512054002;0.0
1735200;0.12921890067502412;0.0
1738800;0.13500482160077146;0.0
1742400;0.12054001928640308;0.0
1746000;0.12343297974927676;0.0
1749600;0.13018322082931533;0.0
1753200;0.13789778206364514;0.0
1756800;0.14271938283510124;0.0
1760400;0.1523625843780135;0.0
1764000;0.10993249758919961;0.060795011691348405
1767600;0.08968177434908389;0.17926734216679657
1771200;0.05978784956605593;0.2954014029618083
1774800;0.03664416586306654;0.3180046765393609
1778400;0.026036644165863067;0.289166017147311
1782000;0.03085824493731919;0.2564302416212003
1785600;0.02507232401157184;0.1558846453624318
1789200;0.011571841851494697;0.06936866718628215
1792800;0.006750241080038573;0.00779423226812159
1796400;0.008678881388621022;0.0
1800000;0.013500482160077145;0.0
1803600;0.02507232401157184;0.0
1807200;0.040501446480231434;0.0
1810800;0.048216007714561235;0.0
1814400;0.029893924783027964;0.0
1818000;0.03471552555448409;0.0
1821600;0.021215043394406944;0.0
1825200;0.010607521697203472;0.0
1828800;0.01253616200578592;0.0
1832400;0.01639344262295082;0.0
1836000;0.020250723240115717;0.0
1839600;0.023143683702989394;0.0
1843200;0.02700096432015429;0.0
1846800;0.023143683702989394;0.000779423226812159
1850400;0.02892960462873674;0.06157443491816056
1854000;0.03471552555448409;0.1691348402182385
1857600;0.037608486017357765;0.24785658612626657
1861200;0.05689488910318226;0.2774746687451286
1864800;0.10125361620057859;0.30319563522992987
1868400;0.1600771456123433;0.26500389711613404
1872000;0.22757955641272903;0.19095869056897896
1875600;0.2970106075216972;0.08885424785658613
1879200;0.3413693346190935;0.00779423226812159
1882800;0.3548698167791707;0.0
1886400;0.4136933461909354;0.0
1890000;0.4570877531340405;0.0
1893600;0.48987463837994216;0.0
1897200;0.4918032786885246;0.0
1900800;0.4811957569913211;0.0
1904400;0.4493731918997107;0.0
1908000;0.4609450337512054;0.0
1911600;0.476374156219865;0.0
1915200;0.476374156219865;0.0
1918800;0.46673095467695275;0.0
1922400;0.43297974927675986;0.0
1926000;0.4156219864995178;0.0
1929600;0.3702989392478303;0.0
1933200;0.35390549662487947;0.001558846453624318
1936800;0.32690453230472516;0.05300077942322681
1940400;0.3326904532304725;0.1543257989088075
1944000;0.31822565091610416;0.23148869836321123
1947600;0.33847637415621984;0.2985190958690569
1951200;0.35776277724204436;0.3117692907248636
1954800;0.3674059787849566;0.2915042868277475
1958400;0.36451301832208294;0.21979734996102884
1962000;0.3799421407907425;0.10756040530007795
1965600;0.35294117647058826;0.010132501948558068
1969200;0.3326904532304725;0.0
1972800;0.3413693346190935;0.0
1976400;0.32883317261330763;0.0
1980000;0.3442622950819672;0.0
1983600;0.3172613307618129;0.0
1987200;0.32304725168756027;0.0
1990800;0.32979749276759884;0.0
1994400;0.3548698167791707;0.0
1998000;0.3365477338476374;0.0
2001600;0.35776277724204436;0.0
2005200;0.3404050144648023;0.0
2008800;0.33076181292189005;0.0
2012400;0.3471552555448409;0.0
2016000;0.3548698167791707;0.0
2019600;0.3760848601735776;0.002338269680436477
2023200;0.35390549662487947;0.09197194076383476
2026800;0.32304725168756027;0.1901792673421668
2030400;0.36644165863066536;0.22915042868277474
2034000;0.40501446480231434;0.23928293063133282
2037600;0.4339440694310511;0.23538581449727203
2041200;0.4146576663452266;0.20265003897116135
2044800;0.446480231436837;0.1465315666406859
2048400;0.4821600771456123;0.06157443491816056
2052000;0.4734811957569913;0.007014809041309431
2055600;0.46962391513982643;0.0
2059200;0.4561234329797493;0.0
2062800;0.4513018322082932;0.0
2066400;0.4734811957569913;0.0
2070000;0.47444551591128253;0.0
2073600;0.4821600771456123;0.0
2077200;0.4686595949855352;0.0
2080800;0.5072324011571842;0.0
2084400;0.5033751205400193;0.0
2088000;0.485053037608486;0.0
2091600;0.4889103182256509;0.0
2095200;0.49469623915139826;0.0
2098800;0.4840887174541948;0.0
2102400;0.5110896817743491;0.0
2106000;0.49373191899710706;0.002338269680436477
2109600;0.5014464802314368;0.10210444271239283
2113200;0.5255544840887174;0.2572096648480125
2116800;0.4821600771456123;0.33904910366328916
2120400;0.5120540019286403;0.387373343725643
2124000;0.5178399228543876;0.387373343725643
2127600;0.5419479267116682;0.34528448947778645
2131200;0.5168756027000965;0.24629773967264224
2134800;0.5303760848601736;0.11301636788776305
2138400;0.5072324011571842;0.01558846453624318
2142000;0.5178399228543876;0.0
2145600;0.5139826422372228;0.0
2149200;0.5313404050144648;0.0
2152800;0.5043394406943105;0.0
2156400;0.46769527483124396;0.0
2160000;0.4783027965284474;0.0
2163600;0.4570877531340405;0.0
2167200;0.4426229508196721;0.0
2170800;0.4561234329797493;0.0
2174400;0.4474445515911283;0.0
2178000;0.46769527483124396;0.0
2181600;0.46673095467695275;0.0
2185200;0.4262295081967213;0.0
2188800;0.4474445515911283;0.0
2192400;0.4513018322082932;0.001558846453624318
2196000;0.4445515911282546;0.036632891660171474
2199600;0.4570877531340405;0.09664848012470771
2203200;0.43201542912246865;0.0989867498051442
2206800;0.4445515911282546;0.1387373343725643
2210400;0.4426229508196721;0.15744349181605613
2214000;0.4532304725168756;0.12236944660950896
2217600;0.4734811957569913;0.08963367108339829
2221200;0.4725168756027001;0.042088854247856584
2224800;0.49758919961427195;0.003897116134060795
2228400;0.46287367405978785;0.0
2232000;0.4262295081967213;0.0
2235600;0.4127290260366442;0.0
2239200;0.3866923818707811;0.0
2242800;0.36837029893924783;0.0
2246400;0.37319189971070393;0.0
2250000;0.3857280617164899;0.0
2253600;0.39247830279652846;0.0
2257200;0.4127290260366442;0.0
2260800;0.4127290260366442;0.0
2264400;0.4059787849566056;0.0
2268000;0.4136933461909354;0.0
2271600;0.3780135004821601;0.0
2275200;0.43972999035679844;0.0
2278800;0.4088717454194793;0.002338269680436477
2282400;0.40115718418514945;0.041309431021044424
2286000;0.4146576663452266;0.11847233047544817
2289600;0.49373191899710706;0.151987529228371
2293200;0.5110896817743491;0.14886983632112236
2296800;0.5226615236258437;0.1543257989088075
2300400;0.5313404050144648;0.1363990646921278
2304000;0.5274831243972999;0.11301636788776305
2307600;0.5332690453230472;0.06235385814497272
2311200;0.5159112825458052;0.009353078721745909
2314800;0.553519768563163;0.0
2318400;0.5602700096432015;0.0
2322000;0.5689488910318226;0.0
2325600;0.5602700096432015;0.0
2329200;0.5593056894889104;0.0
2332800;0.549662487945998;0.0
2336400;0.49758919961427195;0.0
2340000;0.4831243972999036;0.0
2343600;0.4532304725168756;0.0
2347200;0.4406943105110897;0.0
2350800;0.4223722275795564;0.0
2354400;0.3944069431051109;0.0
2358000;0.4223722275795564;0.0
2361600;0.39633558341369335;0.0
2365200;0.43297974927675986;0.001558846453624318
2368800;0.42815814850530376;0.060015588464536244
2372400;0.39922854387656703;0.20420888542478566
2376000;0.381870781099325;0.2961808261886204
2379600;0.42430086788813887;0.34918160561184725
2383200;0.4262295081967213;0.34918160561184725
2386800;0.3008678881388621;0.3000779423226812
2390400;0.3095467695274831;0.1956352299298519
2394000;0.3452266152362584;0.08573655494933749
2397600;0.29218900675024106;0.012470771628994544
2401200;0.2719382835101254;0.0
2404800;0.28833172613307617;0.0
2408400;0.33751205400192863;0.0
2412000;0.3837994214079074;0.0
2415600;0.43490838958534234;0.0
2419200;0.45901639344262296;0.0
2422800;0.49855351976856316;0.0
2426400;0.5766634522661523;0.0
2430000;0.6123432979749277;0.0
2433600;0.600771456123433;0.0
2437200;0.6027000964320154;0.0
2440800;0.5978784956605593;0.0
2444400;0.579556412729026;0.0
2448000;0.5824493731918997;0.0
2451600;0.5670202507232401;0.000779423226812159
2455200;0.5602700096432015;0.04520654715510522
2458800;0.5699132111861138;0.08651597817614964
2462400;0.5602700096432015;0.12081060015588464
2466000;0.5718418514946962;0.15276695245518315
2469600;0.5650916104146577;0.10132501948558068
2473200;0.5988428158148505;0.09976617303195635
2476800;0.6171648987463838;0.0740452065471551
2480400;0.506268081002893;0.03585346843335931
2484000;0.3828351012536162;0.002338269680436477
2487600;0.30665380906460943;0.0
2491200;0.4455159112825458;0.0
2494800;0.5371263259402121;0.0
2498400;0.5429122468659595;0.0
2502000;0.6084860173577628;0.0
2505600;0.6027000964320154;0.0
2509200;0.5988428158148505;0.0
2512800;0.6123432979749277;0.0
2516400;0.583413693346191;0.0
2520000;0.6027000964320154;0.0
2523600;0.583413693346191;0.0
2527200;0.6055930568948891;0.0
2530800;0.5361620057859209;0.0
2534400;0.5467695274831244;0.0
2538000;0.5342333654773385;0.002338269680436477
2541600;0.46673095467695275;0.05845674201091192
2545200;0.3857280617164899;0.1410756040530008
2548800;0.36547733847637415;0.1979734996102884
2552400;0.3076181292189007;0.2338269680436477
2556000;0.2786885245901639;0.2151208106001559
2559600;0.2729026036644166;0.18082618862042088
2563200;0.351976856316297;0.12314886983632112
2566800;0.33847637415621984;0.059236165237724084
2570400;0.4792671166827387;0.006235385814497272
2574000;0.4802314368370299;0.0
2577600;0.4445515911282546;0.0
2581200;0.3712632594021215;0.0
2584800;0.2786885245901639;0.0
2588400;0.21697203471552556;0.0
2592000;0.1918997107039537;0.0
2595600;0.14657666345226616;0.0
2599200;0.12054001928640308;0.0
2602800;0.09932497589199614;0.0
2606400;0.04532304725168756;0.0
2610000;0.033751205400192864;0.0
2613600;0.026036644165863067;0.0
2617200;0.040501446480231434;0.0
2620800;0.09739633558341369;0.0
2624400;0.15043394406943106;0.006235385814497272
2628000;0.21600771456123433;0.07716289945440374
2631600;0.3471552555448409;0.16679657053780203
2635200;0.4262295081967213;0.2260327357755261
2638800;0.4474445515911283;0.2930631332813718
2642400;0.49758919961427195;0.2837100545596259
2646000;0.49855351976856316;0.22369446609508964
2649600;0.4059787849566056;0.1901792673421668
2653200;0.4609450337512054;0.09586905689789556
2656800;0.5679845708775313;0.020265003897116135
2660400;0.5419479267116682;0.0
2664000;0.5737704918032787;0.0
2667600;0.5351976856316297;0.0
2671200;0.5679845708775313;0.0
2674800;0.5554484088717454;0.0
2678400;0.5506268081002893;0.0
2682000;0.5043394406943105;0.0
